order_id,customer_id,customer_name,product_id,product_name,category,order_date,quantity,price,amount,Region,payment_method
ORD25243,CUST16242,Harpreet Singh,PROD15343,Floor Lamp,Home Decor,9/30/2064,4,2706,10824,South,UPI
ORD25244,CUST16243,Paul Joseph,PROD15344,Pencil,Stationary,10/1/2064,20,6760,135200,North,Credit Card
ORD25245,CUST16244,Pooja Joshi,PROD15345,Travel Mug,Accessories,10/2/2064,20,1532,30640,East,Debit Card
ORD25246,CUST16245,Jasleen Kaur,PROD15346,Skipping Rope,Accessories,10/3/2064,8,3354,26832,North,Credit Card
ORD25247,CUST16246,Rahul Sharma,PROD15347,Face Wash,Skin Care,10/4/2064,2,7269,14538,West,COD
ORD25248,CUST16247,Priya Verma,PROD15348,Puzzle Game,Game,10/5/2064,12,8127,97524,South,UPI
ORD25249,CUST16248,Amit Singh,PROD15349,Screen Protector,Electronics,10/6/2064,10,1133,11330,North,Credit Card
ORD25250,CUST16249,Rahul Sharma,PROD15350,Pillow,Home Decor,10/7/2064,9,8677,78093,East,Debit Card
ORD25251,CUST16250,Neha Gupta,PROD15351,Gaming Console,Electronics,10/8/2064,17,6295,107015,North,Credit Card
ORD25252,CUST16251,Rahul Sharma,PROD15352,USB Cable,Electronics,10/9/2064,20,1667,33340,West,COD
ORD25253,CUST16252,Arjun Reddy,PROD15353,Sandals,Fashion,10/10/2064,5,2761,13805,South,UPI
ORD25254,CUST16253,John Mathew,PROD15354,Jacket,Fashion,10/11/2064,15,7961,119415,North,Credit Card
ORD25255,CUST16254,Daniel George,PROD15355,Belt,Accessories,10/12/2064,16,689,11024,East,Debit Card
ORD25256,CUST16255,Ali Khan,PROD15356,Set Bed,Home Decor,10/13/2064,8,1774,14192,North,Credit Card
ORD25257,CUST16256,Rajesh Yadav,PROD15357,Electric Kettle,Electronics,10/14/2064,3,5490,16470,West,COD
ORD25258,CUST16257,Ramesh Gupta,PROD15358,LED Bulb,Electronics,10/15/2064,17,2931,49827,South,UPI
ORD25259,CUST16258,Harsh Vardhan,PROD15359,Eraser,Stationary,10/16/2064,19,1628,30932,North,Credit Card
ORD25260,CUST16259,Aditya Roy,PROD15360,Thermos,Home,10/17/2064,15,6679,100185,East,Debit Card
ORD25261,CUST16260,Priya Verma,PROD15361,Treadmill,Accessories,10/18/2064,15,5494,82410,North,Credit Card
ORD25262,CUST16261,Sneha Iyer,PROD15362,Moisturizer,Skin Care,10/19/2064,13,8412,109356,West,COD
ORD25263,CUST16262,David Thomas,PROD15363,Board Game,Game,10/20/2064,9,6767,60903,South,UPI
ORD25264,CUST16263,Rachel D'Silva,PROD15364,Phone Case,Accessories,10/21/2064,5,6808,34040,North,Credit Card
ORD25265,CUST16264,Omar Sheikh,PROD15365,Cushion,Home Decor,10/22/2064,15,7928,118920,East,Debit Card
ORD25266,CUST16265,Sunita Mishra,PROD15366,Smartwatch,Accessories,10/23/2064,2,6244,12488,North,Credit Card
ORD25267,CUST16266,Suresh Agarwal,PROD15367,Keyboard,Electronics,10/24/2064,5,256,1280,West,COD
ORD25268,CUST16267,Ritika Kapoor,PROD15368,Flip Flops,Fashion,10/25/2064,8,3242,25936,South,UPI
ORD25269,CUST16268,Shruti Das,PROD15369,Hoodie,Fashion,10/26/2064,15,6801,102015,North,Credit Card
ORD25270,CUST16269,Amit Singh,PROD15370,Sunglasses,Accessories,10/27/2064,7,1941,13587,East,Debit Card
ORD25271,CUST16270,Karan Malhotra,PROD15371,Wardrobe,Furniture,10/28/2064,12,2568,30816,North,Credit Card
ORD25272,CUST16271,Michael D'Souza,PROD15372,Toaster,Electronics,10/29/2064,14,6738,94332,West,COD
ORD25273,CUST16272,Maria Fernandes,PROD15373,Marker,Stationary,10/30/2064,14,3288,46032,South,UPI
ORD25274,CUST16273,Imran Hussain,PROD15374,Shampoo,Skin Care,10/31/2064,16,5937,94992,North,Credit Card
ORD25275,CUST16274,Deepak Tiwari,PROD15375,Bluetooth Headphones,Electronics,11/1/2064,20,8606,172120,East,Debit Card
ORD25276,CUST16275,Anita Jain,PROD15376,Mouse,Electronics,11/2/2064,7,3189,22323,North,Credit Card
ORD25277,CUST16276,Varun Dhawan,PROD15377,Heels,Fashion,11/3/2064,19,5055,96045,West,COD
ORD25278,CUST16277,Akash Chatterjee,PROD15378,Sweater,Fashion,11/4/2064,10,2805,28050,South,UPI
ORD25279,CUST16278,Neha Gupta,PROD15379,Cap,Fashion,11/5/2064,20,6762,135240,North,Credit Card
ORD25280,CUST16279,Simran Kaur,PROD15380,Study Table,Furniture,11/6/2064,8,439,3512,East,Debit Card
ORD25281,CUST16280,Chris Fernandes,PROD15381,Induction Cooktop,Electronics,11/7/2064,1,448,448,North,Credit Card
ORD25282,CUST16281,Samuel Joseph,PROD15382,Marker,Stationary,11/8/2064,13,3815,49595,West,COD
ORD25283,CUST16282,Faizan Ansari,PROD15383,Diary,Stationary,11/9/2064,19,496,9424,South,UPI
ORD25284,CUST16283,Kavita Shukla,PROD15384,Bluetooth Headphones,Electronics,11/10/2064,16,629,10064,North,Credit Card
ORD25285,CUST16284,Nitin Bansal,PROD15385,Heels,Fashion,11/11/2064,18,7882,141876,East,Debit Card
ORD25286,CUST16285,Tanya Sharma,PROD15386,Hair Oil,Skin Care,11/12/2064,2,6577,13154,North,Credit Card
ORD25287,CUST16286,Priyanshu Singh,PROD15387,Wireless Earbuds,Electronics,11/13/2064,19,9350,177650,West,COD
ORD25288,CUST16287,Rohit Kumar,PROD15388,Monitor,Electronics,11/14/2064,3,6574,19722,South,UPI
ORD25289,CUST16288,Gurpreet Singh,PROD15389,Boots,Fashion,11/15/2064,10,6897,68970,North,Credit Card
ORD25290,CUST16289,Anthony Rodrigues,PROD15390,Kurta,Fashion,11/16/2064,11,5819,64009,East,Debit Card
ORD25291,CUST16290,Yash Thakur,PROD15391,Sandals,Fashion,11/17/2064,14,2643,37002,North,Credit Card
ORD25292,CUST16291,Sana Khan,PROD15392,Printer,Electronics,11/18/2064,16,1114,17824,West,COD
ORD25293,CUST16292,Mukesh Chauhan,PROD15393,Saree,Fashion,11/19/2064,2,7730,15460,South,UPI
ORD25294,CUST16293,Komal Arora,PROD15394,Coffee Maker,Electronics,11/20/2064,8,8384,67072,North,Credit Card
ORD25295,CUST16294,Yash Thakur,PROD15395,File Folder,Stationary,11/21/2064,12,8966,107592,East,Debit Card
ORD25296,CUST16295,Nikita Sharma,PROD15396,Laptop,Electronics,11/22/2064,8,898,7184,North,Credit Card
ORD25297,CUST16296,Anjali Mehta,PROD15397,Shoes,Fashion,11/23/2064,14,1447,20258,West,COD
ORD25298,CUST16297,Manpreet Kaur,PROD15398,Phone,Electronics,11/24/2064,14,5314,74396,South,UPI
ORD25299,CUST16298,Kevin D'Costa,PROD15399,Headphones,Electronics,11/25/2064,16,944,15104,North,Credit Card
ORD25300,CUST16299,Chris Fernandes,PROD15400,Desk,Furniture,11/26/2064,17,6593,112081,East,Debit Card
ORD25301,CUST16300,Ayesha Siddiqui,PROD15401,Laptop,Electronics,11/27/2064,4,5851,23404,North,Credit Card
ORD25302,CUST16301,Rekha Pandey,PROD15402,DSLR Camera,Electronics,11/28/2064,7,247,1729,West,COD
ORD25303,CUST16302,Bharath Gaur,PROD15403,Running Shoes,Fashion,11/29/2064,11,1445,15895,South,UPI
ORD25304,CUST16303,Megha Saxena,PROD15404,T-Shirt,Fashion,11/30/2064,4,4277,17108,North,Credit Card
ORD25305,CUST16304,Vikram Patel,PROD15405,Handbag,Accessories,12/1/2064,5,4071,20355,East,Debit Card
ORD25306,CUST16305,Harpreet Singh,PROD15406,Dining Table,Furniture,12/2/2064,16,6406,102496,North,Credit Card
ORD25307,CUST16306,Paul Joseph,PROD15407,Coffee Maker,Electronics,12/3/2064,20,5668,113360,West,COD
ORD25308,CUST16307,Pooja Joshi,PROD15408,Table Lamp,Home Decor,12/4/2064,20,3677,73540,South,UPI
ORD25309,CUST16308,Jasleen Kaur,PROD15409,Notebook,Stationary,12/5/2064,11,4348,47828,North,Credit Card
ORD25310,CUST16309,Rahul Sharma,PROD15410,Water Bottle,Accessories,12/6/2064,13,8656,112528,East,Debit Card
ORD25311,CUST16310,Priya Verma,PROD15411,Gym Dumbbells,Accessories,12/7/2064,20,8249,164980,North,Credit Card
ORD25312,CUST16311,Amit Singh,PROD15412,Perfume,Accessories,12/8/2064,2,4537,9074,West,COD
ORD25313,CUST16312,Rahul Sharma,PROD15413,Toy Car,Toy,12/9/2064,10,9466,94660,South,UPI
ORD25314,CUST16313,Neha Gupta,PROD15414,Mobile Charger,Electronics,12/10/2064,12,3588,43056,North,Credit Card
ORD25315,CUST16314,Rahul Sharma,PROD15415,Curtains,Home Decor,12/11/2064,18,5697,102546,East,Debit Card
ORD25316,CUST16315,Arjun Reddy,PROD15416,Smartphone,Electronics,12/12/2064,15,742,11130,North,Credit Card
ORD25317,CUST16316,John Mathew,PROD15417,Webcam,Electronics,12/13/2064,1,286,286,West,COD
ORD25318,CUST16317,Daniel George,PROD15418,Sneakers,Fashion,12/14/2064,3,3234,9702,South,UPI
ORD25319,CUST16318,Ali Khan,PROD15419,Shirt,Fashion,12/15/2064,4,5183,20732,North,Credit Card
ORD25320,CUST16319,Rajesh Yadav,PROD15420,Backpack,Accessories,12/16/2064,13,7522,97786,East,Debit Card
ORD25321,CUST16320,Ramesh Gupta,PROD15421,Office Chair,Home Decor,12/17/2064,7,632,4424,North,Credit Card
ORD25322,CUST16321,Harsh Vardhan,PROD15422,Blender,Electronics,12/18/2064,20,8772,175440,West,COD
ORD25323,CUST16322,Aditya Roy,PROD15423,Ceiling Light,Electronics,12/19/2064,13,6275,81575,South,UPI
ORD25324,CUST16323,Priya Verma,PROD15424,Pen,Stationary,12/20/2064,18,4197,75546,North,Credit Card
ORD25325,CUST16324,Sneha Iyer,PROD15425,Lunch Box,Home ,12/21/2064,14,3864,54096,East,Debit Card
ORD25326,CUST16325,David Thomas,PROD15426,Yoga Mat,Accessories,12/22/2064,14,2902,40628,North,Credit Card
ORD25327,CUST16326,Rachel D'Silva,PROD15427,Deodorant,Accessories,12/23/2064,5,4460,22300,West,COD
ORD25328,CUST16327,Omar Sheikh,PROD15428,Teddy Bear,Toy,12/24/2064,19,9532,181108,South,UPI
ORD25329,CUST16328,Sunita Mishra,PROD15429,Laptop Bag,Accessories,12/25/2064,7,2087,14609,North,Credit Card
ORD25330,CUST16329,Suresh Agarwal,PROD15430,Bedsheet,Home Decor,12/26/2064,17,882,14994,East,Debit Card
ORD25331,CUST16330,Ritika Kapoor,PROD15431,Tablet,Electronics,12/27/2064,12,2099,25188,North,Credit Card
ORD25332,CUST16331,Shruti Das,PROD15432,Power Bank,Electronics,12/28/2064,7,1200,8400,West,COD
ORD25333,CUST16332,Amit Singh,PROD15433,Formal Shoes,Fashion,12/29/2064,14,9654,135156,South,UPI
ORD25334,CUST16333,Karan Malhotra,PROD15434,Jeans,Fashion,12/30/2064,6,7480,44880,North,Credit Card
ORD25335,CUST16334,Michael D'Souza,PROD15435,Wallet,Accessories,12/31/2064,9,3806,34254,East,Debit Card
ORD25336,CUST16335,Maria Fernandes,PROD15436,Sofa,Furniture,1/1/2065,9,319,2871,North,Credit Card
ORD25337,CUST16336,Imran Hussain,PROD15437,Microwave Oven,Home,1/2/2065,8,5647,45176,West,COD
ORD25338,CUST16337,Deepak Tiwari,PROD15438,Floor Lamp,Home Decor,1/3/2065,12,7574,90888,South,UPI
ORD25339,CUST16338,Anita Jain,PROD15439,Pencil,Stationary,1/4/2065,18,6372,114696,North,Credit Card
ORD25340,CUST16339,Varun Dhawan,PROD15440,Travel Mug,Accessories,1/5/2065,3,480,1440,East,Debit Card
ORD25341,CUST16340,Akash Chatterjee,PROD15441,Skipping Rope,Accessories,1/6/2065,13,3499,45487,North,Credit Card
ORD25342,CUST16341,Neha Gupta,PROD15442,Face Wash,Skin Care,1/7/2065,3,2696,8088,West,COD
ORD25343,CUST16342,Simran Kaur,PROD15443,Puzzle Game,Game,1/8/2065,16,9269,148304,South,UPI
ORD25344,CUST16343,Chris Fernandes,PROD15444,Screen Protector,Electronics,1/9/2065,2,7981,15962,North,Credit Card
ORD25345,CUST16344,Samuel Joseph,PROD15445,Pillow,Home Decor,1/10/2065,18,1083,19494,East,Debit Card
ORD25346,CUST16345,Faizan Ansari,PROD15446,Gaming Console,Electronics,1/11/2065,6,4620,27720,North,Credit Card
ORD25347,CUST16346,Kavita Shukla,PROD15447,USB Cable,Electronics,1/12/2065,11,6768,74448,West,COD
ORD25348,CUST16347,Nitin Bansal,PROD15448,Sandals,Fashion,1/13/2065,5,9912,49560,South,UPI
ORD25349,CUST16348,Tanya Sharma,PROD15449,Jacket,Fashion,1/14/2065,10,477,4770,North,Credit Card
ORD25350,CUST16349,Priyanshu Singh,PROD15450,Belt,Accessories,1/15/2065,10,244,2440,East,Debit Card
ORD25351,CUST16350,Rohit Kumar,PROD15451,Set Bed,Home Decor,1/16/2065,5,202,1010,North,Credit Card
ORD25352,CUST16351,Gurpreet Singh,PROD15452,Electric Kettle,Electronics,1/17/2065,4,2096,8384,West,COD
ORD25353,CUST16352,Anthony Rodrigues,PROD15453,LED Bulb,Electronics,1/18/2065,14,2199,30786,South,UPI
ORD25354,CUST16353,Yash Thakur,PROD15454,Eraser,Stationary,1/19/2065,9,1268,11412,North,Credit Card
ORD25355,CUST16354,Sana Khan,PROD15455,Thermos,Home,1/20/2065,14,2117,29638,East,Debit Card
ORD25356,CUST16355,Mukesh Chauhan,PROD15456,Treadmill,Accessories,1/21/2065,16,9694,155104,North,Credit Card
ORD25357,CUST16356,Komal Arora,PROD15457,Moisturizer,Skin Care,1/22/2065,7,6670,46690,West,COD
ORD25358,CUST16357,Yash Thakur,PROD15458,Board Game,Game,1/23/2065,2,433,866,South,UPI
ORD25359,CUST16358,Nikita Sharma,PROD15459,Phone Case,Accessories,1/24/2065,3,3769,11307,North,Credit Card
ORD25360,CUST16359,Anjali Mehta,PROD15460,Cushion,Home Decor,1/25/2065,18,697,12546,East,Debit Card
ORD25361,CUST16360,Manpreet Kaur,PROD15461,Smartwatch,Accessories,1/26/2065,13,6173,80249,North,Credit Card
ORD25362,CUST16361,Kevin D'Costa,PROD15462,Keyboard,Electronics,1/27/2065,3,8728,26184,West,COD
ORD25363,CUST16362,Chris Fernandes,PROD15463,Flip Flops,Fashion,1/28/2065,4,955,3820,South,UPI
ORD25364,CUST16363,Ayesha Siddiqui,PROD15464,Hoodie,Fashion,1/29/2065,4,6052,24208,North,Credit Card
ORD25365,CUST16364,Rekha Pandey,PROD15465,Sunglasses,Accessories,1/30/2065,2,8797,17594,East,Debit Card
ORD25366,CUST16365,Bharath Gaur,PROD15466,Wardrobe,Furniture,1/31/2065,18,6553,117954,North,Credit Card
ORD25367,CUST16366,Megha Saxena,PROD15467,Toaster,Electronics,2/1/2065,17,5735,97495,West,COD
ORD25368,CUST16367,Vikram Patel,PROD15468,Marker,Stationary,2/2/2065,15,574,8610,South,UPI
ORD25369,CUST16368,Harpreet Singh,PROD15469,Shampoo,Skin Care,2/3/2065,18,4594,82692,North,Credit Card
ORD25370,CUST16369,Paul Joseph,PROD15470,Bluetooth Headphones,Electronics,2/4/2065,10,2876,28760,East,Debit Card
ORD25371,CUST16370,Pooja Joshi,PROD15471,Mouse,Electronics,2/5/2065,8,4043,32344,North,Credit Card
ORD25372,CUST16371,Jasleen Kaur,PROD15472,Heels,Fashion,2/6/2065,2,8696,17392,West,COD
ORD25373,CUST16372,Rahul Sharma,PROD15473,Sweater,Fashion,2/7/2065,5,1446,7230,South,UPI
ORD25374,CUST16373,Priya Verma,PROD15474,Cap,Fashion,2/8/2065,6,9456,56736,North,Credit Card
ORD25375,CUST16374,Amit Singh,PROD15475,Study Table,Furniture,2/9/2065,20,3819,76380,East,Debit Card
ORD25376,CUST16375,Rahul Sharma,PROD15476,Induction Cooktop,Electronics,2/10/2065,20,644,12880,North,Credit Card
ORD25377,CUST16376,Neha Gupta,PROD15477,Marker,Stationary,2/11/2065,19,6182,117458,West,COD
ORD25378,CUST16377,Rahul Sharma,PROD15478,Diary,Stationary,2/12/2065,13,7048,91624,South,UPI
ORD25379,CUST16378,Arjun Reddy,PROD15479,Bluetooth Headphones,Electronics,2/13/2065,17,2344,39848,North,Credit Card
ORD25380,CUST16379,John Mathew,PROD15480,Heels,Fashion,2/14/2065,5,692,3460,East,Debit Card
ORD25381,CUST16380,Daniel George,PROD15481,Hair Oil,Skin Care,2/15/2065,4,4057,16228,North,Credit Card
ORD25382,CUST16381,Ali Khan,PROD15482,Wireless Earbuds,Electronics,2/16/2065,14,1402,19628,West,COD
ORD25383,CUST16382,Rajesh Yadav,PROD15483,Monitor,Electronics,2/17/2065,5,7403,37015,South,UPI
ORD25384,CUST16383,Ramesh Gupta,PROD15484,Boots,Fashion,2/18/2065,4,2517,10068,North,Credit Card
ORD25385,CUST16384,Harsh Vardhan,PROD15485,Kurta,Fashion,2/19/2065,7,9823,68761,East,Debit Card
ORD25386,CUST16385,Aditya Roy,PROD15486,Sandals,Fashion,2/20/2065,3,2254,6762,North,Credit Card
ORD25387,CUST16386,Priya Verma,PROD15487,Printer,Electronics,2/21/2065,14,6915,96810,West,COD
ORD25388,CUST16387,Sneha Iyer,PROD15488,Saree,Fashion,2/22/2065,5,1189,5945,South,UPI
ORD25389,CUST16388,David Thomas,PROD15489,Coffee Maker,Electronics,2/23/2065,15,3851,57765,North,Credit Card
ORD25390,CUST16389,Rachel D'Silva,PROD15490,File Folder,Stationary,2/24/2065,15,451,6765,East,Debit Card
ORD25391,CUST16390,Omar Sheikh,PROD15491,Laptop,Electronics,2/25/2065,10,8547,85470,North,Credit Card
ORD25392,CUST16391,Sunita Mishra,PROD15492,Shoes,Fashion,2/26/2065,6,8535,51210,West,COD
ORD25393,CUST16392,Suresh Agarwal,PROD15493,Phone,Electronics,2/27/2065,17,1032,17544,South,UPI
ORD25394,CUST16393,Ritika Kapoor,PROD15494,Headphones,Electronics,2/28/2065,19,3474,66006,North,Credit Card
ORD25395,CUST16394,Shruti Das,PROD15495,Desk,Furniture,3/1/2065,7,5152,36064,East,Debit Card
ORD25396,CUST16395,Amit Singh,PROD15496,Laptop,Electronics,3/2/2065,14,1718,24052,North,Credit Card
ORD25397,CUST16396,Karan Malhotra,PROD15497,DSLR Camera,Electronics,3/3/2065,16,7142,114272,West,COD
ORD25398,CUST16397,Michael D'Souza,PROD15498,Running Shoes,Fashion,3/4/2065,3,5921,17763,South,UPI
ORD25399,CUST16398,Maria Fernandes,PROD15499,T-Shirt,Fashion,3/5/2065,2,4541,9082,North,Credit Card
ORD25400,CUST16399,Imran Hussain,PROD15500,Handbag,Accessories,3/6/2065,18,1549,27882,East,Debit Card
ORD25401,CUST16400,Deepak Tiwari,PROD15501,Dining Table,Furniture,3/7/2065,8,476,3808,North,Credit Card
ORD25402,CUST16401,Anita Jain,PROD15502,Coffee Maker,Electronics,3/8/2065,11,1191,13101,West,COD
ORD25403,CUST16402,Varun Dhawan,PROD15503,Table Lamp,Home Decor,3/9/2065,2,3633,7266,South,UPI
ORD25404,CUST16403,Akash Chatterjee,PROD15504,Notebook,Stationary,3/10/2065,8,1147,9176,North,Credit Card
ORD25405,CUST16404,Neha Gupta,PROD15505,Water Bottle,Accessories,3/11/2065,17,6579,111843,East,Debit Card
ORD25406,CUST16405,Simran Kaur,PROD15506,Gym Dumbbells,Accessories,3/12/2065,18,5638,101484,North,Credit Card
ORD25407,CUST16406,Chris Fernandes,PROD15507,Perfume,Accessories,3/13/2065,17,9457,160769,West,COD
ORD25408,CUST16407,Samuel Joseph,PROD15508,Toy Car,Toy,3/14/2065,8,7828,62624,South,UPI
ORD25409,CUST16408,Faizan Ansari,PROD15509,Mobile Charger,Electronics,3/15/2065,11,6084,66924,North,Credit Card
ORD25410,CUST16409,Kavita Shukla,PROD15510,Curtains,Home Decor,3/16/2065,6,7119,42714,East,Debit Card
ORD25411,CUST16410,Nitin Bansal,PROD15511,Smartphone,Electronics,3/17/2065,9,9487,85383,North,Credit Card
ORD25412,CUST16411,Tanya Sharma,PROD15512,Webcam,Electronics,3/18/2065,7,5462,38234,West,COD
ORD25413,CUST16412,Priyanshu Singh,PROD15513,Sneakers,Fashion,3/19/2065,12,7854,94248,South,UPI
ORD25414,CUST16413,Rohit Kumar,PROD15514,Shirt,Fashion,3/20/2065,1,5342,5342,North,Credit Card
ORD25415,CUST16414,Gurpreet Singh,PROD15515,Backpack,Accessories,3/21/2065,3,8311,24933,East,Debit Card
ORD25416,CUST16415,Anthony Rodrigues,PROD15516,Office Chair,Home Decor,3/22/2065,7,4962,34734,North,Credit Card
ORD25417,CUST16416,Yash Thakur,PROD15517,Blender,Electronics,3/23/2065,16,6510,104160,West,COD
ORD25418,CUST16417,Sana Khan,PROD15518,Ceiling Light,Electronics,3/24/2065,9,1479,13311,South,UPI
ORD25419,CUST16418,Mukesh Chauhan,PROD15519,Pen,Stationary,3/25/2065,17,1500,25500,North,Credit Card
ORD25420,CUST16419,Komal Arora,PROD15520,Lunch Box,Home ,3/26/2065,12,4010,48120,East,Debit Card
ORD25421,CUST16420,Yash Thakur,PROD15521,Yoga Mat,Accessories,3/27/2065,5,6861,34305,North,Credit Card
ORD25422,CUST16421,Nikita Sharma,PROD15522,Deodorant,Accessories,3/28/2065,2,2233,4466,West,COD
ORD25423,CUST16422,Anjali Mehta,PROD15523,Teddy Bear,Toy,3/29/2065,12,1370,16440,South,UPI
ORD25424,CUST16423,Manpreet Kaur,PROD15524,Laptop Bag,Accessories,3/30/2065,20,3118,62360,North,Credit Card
ORD25425,CUST16424,Kevin D'Costa,PROD15525,Bedsheet,Home Decor,3/31/2065,10,8536,85360,East,Debit Card
ORD25426,CUST16425,Chris Fernandes,PROD15526,Tablet,Electronics,4/1/2065,6,6493,38958,North,Credit Card
ORD25427,CUST16426,Ayesha Siddiqui,PROD15527,Power Bank,Electronics,4/2/2065,11,3528,38808,West,COD
ORD25428,CUST16427,Rekha Pandey,PROD15528,Formal Shoes,Fashion,4/3/2065,18,7158,128844,South,UPI
ORD25429,CUST16428,Bharath Gaur,PROD15529,Jeans,Fashion,4/4/2065,3,4533,13599,North,Credit Card
ORD25430,CUST16429,Megha Saxena,PROD15530,Wallet,Accessories,4/5/2065,20,4300,86000,East,Debit Card
ORD25431,CUST16430,Vikram Patel,PROD15531,Sofa,Furniture,4/6/2065,13,1354,17602,North,Credit Card
ORD25432,CUST16431,Harpreet Singh,PROD15532,Microwave Oven,Home,4/7/2065,2,9223,18446,West,COD
ORD25433,CUST16432,Paul Joseph,PROD15533,Floor Lamp,Home Decor,4/8/2065,7,2335,16345,South,UPI
ORD25434,CUST16433,Pooja Joshi,PROD15534,Pencil,Stationary,4/9/2065,10,845,8450,North,Credit Card
ORD25435,CUST16434,Jasleen Kaur,PROD15535,Travel Mug,Accessories,4/10/2065,11,6065,66715,East,Debit Card
ORD25436,CUST16435,Rahul Sharma,PROD15536,Skipping Rope,Accessories,4/11/2065,10,745,7450,North,Credit Card
ORD25437,CUST16436,Priya Verma,PROD15537,Face Wash,Skin Care,4/12/2065,3,3592,10776,West,COD
ORD25438,CUST16437,Amit Singh,PROD15538,Puzzle Game,Game,4/13/2065,18,555,9990,South,UPI
ORD25439,CUST16438,Rahul Sharma,PROD15539,Screen Protector,Electronics,4/14/2065,13,4566,59358,North,Credit Card
ORD25440,CUST16439,Neha Gupta,PROD15540,Pillow,Home Decor,4/15/2065,4,6822,27288,East,Debit Card
ORD25441,CUST16440,Rahul Sharma,PROD15541,Gaming Console,Electronics,4/16/2065,4,2016,8064,North,Credit Card
ORD25442,CUST16441,Arjun Reddy,PROD15542,USB Cable,Electronics,4/17/2065,2,8205,16410,West,COD
ORD25443,CUST16442,John Mathew,PROD15543,Sandals,Fashion,4/18/2065,16,8976,143616,South,UPI
ORD25444,CUST16443,Daniel George,PROD15544,Jacket,Fashion,4/19/2065,11,9934,109274,North,Credit Card
ORD25445,CUST16444,Ali Khan,PROD15545,Belt,Accessories,4/20/2065,2,746,1492,East,Debit Card
ORD25446,CUST16445,Rajesh Yadav,PROD15546,Set Bed,Home Decor,4/21/2065,7,8857,61999,North,Credit Card
ORD25447,CUST16446,Ramesh Gupta,PROD15547,Electric Kettle,Electronics,4/22/2065,8,4167,33336,West,COD
ORD25448,CUST16447,Harsh Vardhan,PROD15548,LED Bulb,Electronics,4/23/2065,11,4014,44154,South,UPI
ORD25449,CUST16448,Aditya Roy,PROD15549,Eraser,Stationary,4/24/2065,19,958,18202,North,Credit Card
ORD25450,CUST16449,Priya Verma,PROD15550,Thermos,Home,4/25/2065,11,1256,13816,East,Debit Card
ORD25451,CUST16450,Sneha Iyer,PROD15551,Treadmill,Accessories,4/26/2065,12,5043,60516,North,Credit Card
ORD25452,CUST16451,David Thomas,PROD15552,Moisturizer,Skin Care,4/27/2065,19,1885,35815,West,COD
ORD25453,CUST16452,Rachel D'Silva,PROD15553,Board Game,Game,4/28/2065,14,5206,72884,South,UPI
ORD25454,CUST16453,Omar Sheikh,PROD15554,Phone Case,Accessories,4/29/2065,3,5738,17214,North,Credit Card
ORD25455,CUST16454,Sunita Mishra,PROD15555,Cushion,Home Decor,4/30/2065,12,5791,69492,East,Debit Card
ORD25456,CUST16455,Suresh Agarwal,PROD15556,Smartwatch,Accessories,5/1/2065,7,7567,52969,North,Credit Card
ORD25457,CUST16456,Ritika Kapoor,PROD15557,Keyboard,Electronics,5/2/2065,11,5091,56001,West,COD
ORD25458,CUST16457,Shruti Das,PROD15558,Flip Flops,Fashion,5/3/2065,11,8589,94479,South,UPI
ORD25459,CUST16458,Amit Singh,PROD15559,Hoodie,Fashion,5/4/2065,2,8171,16342,North,Credit Card
ORD25460,CUST16459,Karan Malhotra,PROD15560,Sunglasses,Accessories,5/5/2065,4,1030,4120,East,Debit Card
ORD25461,CUST16460,Michael D'Souza,PROD15561,Wardrobe,Furniture,5/6/2065,20,6925,138500,North,Credit Card
ORD25462,CUST16461,Maria Fernandes,PROD15562,Toaster,Electronics,5/7/2065,5,594,2970,West,COD
ORD25463,CUST16462,Imran Hussain,PROD15563,Marker,Stationary,5/8/2065,8,751,6008,South,UPI
ORD25464,CUST16463,Deepak Tiwari,PROD15564,Shampoo,Skin Care,5/9/2065,9,1732,15588,North,Credit Card
ORD25465,CUST16464,Anita Jain,PROD15565,Bluetooth Headphones,Electronics,5/10/2065,15,7740,116100,East,Debit Card
ORD25466,CUST16465,Varun Dhawan,PROD15566,Mouse,Electronics,5/11/2065,16,9448,151168,North,Credit Card
ORD25467,CUST16466,Akash Chatterjee,PROD15567,Heels,Fashion,5/12/2065,20,2005,40100,West,COD
ORD25468,CUST16467,Neha Gupta,PROD15568,Sweater,Fashion,5/13/2065,16,9124,145984,South,UPI
ORD25469,CUST16468,Simran Kaur,PROD15569,Cap,Fashion,5/14/2065,9,6505,58545,North,Credit Card
ORD25470,CUST16469,Chris Fernandes,PROD15570,Study Table,Furniture,5/15/2065,15,6721,100815,East,Debit Card
ORD25471,CUST16470,Samuel Joseph,PROD15571,Induction Cooktop,Electronics,5/16/2065,15,681,10215,North,Credit Card
ORD25472,CUST16471,Faizan Ansari,PROD15572,Marker,Stationary,5/17/2065,19,5658,107502,West,COD
ORD25473,CUST16472,Kavita Shukla,PROD15573,Diary,Stationary,5/18/2065,3,7513,22539,South,UPI
ORD25474,CUST16473,Nitin Bansal,PROD15574,Bluetooth Headphones,Electronics,5/19/2065,10,5353,53530,North,Credit Card
ORD25475,CUST16474,Tanya Sharma,PROD15575,Heels,Fashion,5/20/2065,20,2725,54500,East,Debit Card
